name,description,image,token ID,BACKGROUND,TENNISBALL,BODY,OUTLINE,RACKET,TATTOO,TSHIRT,WATCH,WRISTBAND,HAIRCUT,GLASSES,EARRINGS,PLAYER TYPE,MUTATION,BORDER,SIGNATURE,POSE,TECHNIQUE,MINDSET,POWER,TACTICS,CONDITIONING,LUCK,Tactics boost,Power boost,Conditioning boost,Technique boost,Mindset boost,MOMENT,animation_url
Ballman #1354,Stan the Ballman collection,https://arts.ballmanproject.io/3049.png,1353,Purple Stan 3,yellow,02,black,,none,blue,,green,st_longhair_ginger,white,none,Aggressive Baseliner,none,green,none,FINGER,56,50,54,45,45,50,,,,,,,
Ballman #1355,Stan the Ballman collection,https://arts.ballmanproject.io/5735.png,1354,Victory Purple 3,blue,Stan,black,,,pink,,blue,,black,,Counterpuncher,Eagle Eye,pink,full gold,FINGER,47,50,46,50,57,50,,,,5.0,,,
Ballman #1356,Stan the Ballman collection,https://arts.ballmanproject.io/4546.png,1355,Radiant Green 1,red,03,white,blue,none,green,yellow,red,db_dreadlocks_ginger,none,,All-court Player,none,metalgreen,none,POINT,50,52,45,56,47,50,,,,,,,
Ballman #1357,Stan the Ballman collection,https://arts.ballmanproject.io/3148.png,1356,Red Stan 3,black,06,white,,none,black,,green,rf_headband_brown,none,none,Serve-and-Volleyer,none,metalpink,sw black,FINGER,56,50,53,51,40,50,,,,,,,
Ballman #1358,Stan the Ballman collection,https://arts.ballmanproject.io/4871.png,1357,Pink Gradient 1,black,05,white,red,none,white,red,yellow,aa_afro_black,none,none,Counterpuncher,Stan's punch,red,none,VICTORY,47,50,46,50,57,50,,5.0,,,,,
Ballman #1359,Stan the Ballman collection,https://arts.ballmanproject.io/1751.png,1358,Radiant Purple 3,red,05,black,yellow,normal,black,blue,white,nk_fauxhawk_brown,none,earring,Pusher,Quick neuron,red,full white,BACKHANDS VOLLEY,46,51,44,53,57,50,5.0,,,,,,
Ballman #1360,Stan the Ballman collection,https://arts.ballmanproject.io/1752.png,1359,Radiant Yellow 3,pink,05,white,yellow,none,black,yellow,blue,nk_fauxhawk_ginger,none,none,Counterpuncher,none,green,none,BACKHANDS VOLLEY,46,50,47,50,57,50,,,,,,,
Ballman #1361,Stan the Ballman collection,https://arts.ballmanproject.io/3355.png,1360,Holographic 2,orange,06,white,,none,pink,,yellow,yn_dreads_black,none,none,Counterpuncher,none,metalred,none,FIST,46,49,46,50,59,50,,,,,,,
Ballman #1362,Stan the Ballman collection,https://arts.ballmanproject.io/6020.png,1361,Deep Blue 2,bronze,Stan,black,pink,,yellow,,black,,black,,Aggressive Baseliner,none,black,none,POINT,55,50,56,45,45,50,,,,,,,
Ballman #1363,Stan the Ballman collection,https://arts.ballmanproject.io/2651.png,1362,Holographic 1,white,02,white,,normal,pink,,black,rf_headband_black,white,none,Counterpuncher,none,pink,none,FINGER,46,49,46,50,59,50,,,,,,,
Ballman #1364,Stan the Ballman collection,https://arts.ballmanproject.io/4602.png,1363,Radiant Purple 1,orange,01,black,pink,none,green,black,white,gv_headband_ginger,none,,Counterpuncher,Killer mindset,black,none,POINT,46,49,46,50,59,50,,,,,5.0,,
Ballman #1365,Stan the Ballman collection,https://arts.ballmanproject.io/6185.png,1364,Victory Green 3,purple,Stan,black,red,,red,,green,,none,,Pusher,none,blue,full white,VICTORY,48,50,44,51,57,50,,,,,,,
Ballman #1366,Stan the Ballman collection,https://arts.ballmanproject.io/3236.png,1365,Pink Gradient 3,blue,blue,black,,none,yellow,,blue,rf_headband_black,none,none,Pusher,none,metalpink,sw white,FINGER,48,50,44,51,57,50,,,,,,,
Ballman #1367,Stan the Ballman collection,https://arts.ballmanproject.io/4014.png,1366,Radiant Yellow 1,green,green,white,,none,green,,blue,bb_mullet_brown,black,earring,Counterpuncher,none,copper,none,FIST,46,50,47,50,57,50,,,,,,,
Ballman #1368,Stan the Ballman collection,https://arts.ballmanproject.io/1662.png,1367,Radiant Green 2,bronze,06,black,black,none,white,white,white,rn_headband_blond,none,earring,Pusher,Cardio+,copper,sw white,BACKHANDS VOLLEY,46,50,43,52,58,50,,,5.0,,,,
Ballman #1369,Stan the Ballman collection,https://arts.ballmanproject.io/1753.png,1368,Radiant Green 1,yellow,06,white,blue,none,blue,red,white,rn_headband_blond,white,none,Pusher,none,metal,sw black,BACKHANDS VOLLEY,48,50,44,51,57,50,,,,,,,
Ballman #1370,Stan the Ballman collection,https://arts.ballmanproject.io/3732.png,1369,Purple Stan 3,blue,06,black,,sleeve,white,,black,bb_mullet_brown,white,none,Counterpuncher,Eagle Eye,metalblue,none,FIST,46,49,46,50,59,50,,,,5.0,,,
Ballman #1371,Stan the Ballman collection,https://arts.ballmanproject.io/5644.png,1370,Victory Purple 1,yellow,Stan,white,,,green,,pink,,white,,Aggressive Baseliner,none,red,sw white,FINGER,55,49,55,44,47,50,,,,,,,
Ballman #1372,Stan the Ballman collection,https://arts.ballmanproject.io/2441.png,1371,Radiant Green 1,yellow,03,white,,normal,green,,white,dm_partinghair_brown,none,none,Pusher,none,orange,none,FINGER,46,50,43,52,58,50,,,,,,,
Ballman #1373,Stan the Ballman collection,https://arts.ballmanproject.io/5618.png,1372,Victory Green 1,red,Stan,white,,,pink,,black,,none,,Counterpuncher,none,pink,none,FINGER,46,49,46,50,59,50,,,,,,,
Ballman #1374,Stan the Ballman collection,https://arts.ballmanproject.io/3903.png,1373,Victory Yellow 3,green,06,black,,none,red,,white,bb_mullet_ginger,none,none,Aggressive Baseliner,none,pink,full white,FIST,55,49,55,44,47,50,,,,,,,
Ballman #1375,Stan the Ballman collection,https://arts.ballmanproject.io/3688.png,1374,Holographic 2,purple,01,white,,none,blue,,white,bb_headband_brown,none,none,Aggressive Baseliner,none,black,sw white,FIST,55,49,55,44,47,50,,,,,,,
Ballman #1376,Stan the Ballman collection,https://arts.ballmanproject.io/295.png,1375,Victory Purple 3,red,02,black,yellow,none,blue,blue,yellow,am_afro_ginger,none,none,All-court Player,none,orange,none,BACKHANDS,50,52,45,56,47,50,,,,,,,
Ballman #1377,Stan the Ballman collection,https://arts.ballmanproject.io/2678.png,1376,Victory Purple 2,purple,03,black,,none,blue,,white,rf_headband_black,none,none,Aggressive Baseliner,none,pink,none,FINGER,56,50,54,45,45,50,,,,,,,
Ballman #1378,Stan the Ballman collection,https://arts.ballmanproject.io/738.png,1377,Victory Green 3,yellow,03,black,red,none,pink,yellow,black,ar_mohawk_blond,none,none,Pusher,none,green,full white,BACKHANDS,48,50,44,51,57,50,,,,,,,
Ballman #1379,Stan the Ballman collection,https://arts.ballmanproject.io/5313.png,1378,Victory Purple 1,black,Stan,black,blue,,white,,white,,none,,Counterpuncher,none,orange,none,BACKHANDS VOLLEY,46,50,47,50,57,50,,,,,,,
Ballman #1380,Stan the Ballman collection,https://arts.ballmanproject.io/4755.png,1379,Radiant Yellow 3,orange,04,white,,none,white,green,green,gk_curlyhair_ginger,brown,none,Serve-and-Volleyer,none,metal,full black,TROPHY,56,50,53,51,40,50,,,,,,,
Ballman #1381,Stan the Ballman collection,https://arts.ballmanproject.io/2200.png,1380,Radiant Yellow 2,green,06,white,,none,white,white,yellow,mc_bowlcut_ginger,,,Aggressive Baseliner,none,red,sw black,BROKEN,55,50,55,45,45,50,,,,,,,
Ballman #1382,Stan the Ballman collection,https://arts.ballmanproject.io/4723.png,1381,Pink Gradient 3,black,01,black,,none,red,pink,green,gk_curlyhair_blond,none,none,All-court Player,none,paillettes,none,TROPHY,49,52,46,57,46,50,,,,,,,
Ballman #1383,Stan the Ballman collection,https://arts.ballmanproject.io/5526.png,1382,Deep Blue 3,blue,Stan,white,,,red,,blue,,,,Counterpuncher,Killer mindset,quick,sw white,BROKEN,46,49,46,50,59,50,,,,,5.0,,
Ballman #1384,Stan the Ballman collection,https://arts.ballmanproject.io/5733.png,1383,Holographic 3,white,Stan,white,,,blue,,black,,none,,Counterpuncher,Zen master,orange,none,FINGER,47,50,46,50,57,50,,,,,10.0,,
Ballman #1385,Stan the Ballman collection,https://arts.ballmanproject.io/2504.png,1384,Victory Purple 3,pink,05,white,,none,blue,,yellow,st_longhair_blond,none,none,Aggressive Baseliner,none,black,none,FINGER,56,50,54,45,45,50,,,,,,,
Ballman #1386,Stan the Ballman collection,https://arts.ballmanproject.io/6133.png,1385,Purple Stan 1,yellow,Stan,black,red,,green,,black,,none,,Aggressive Baseliner,none,white,sw black,POINT,55,49,55,44,47,50,,,,,,,
Ballman #1387,Stan the Ballman collection,https://arts.ballmanproject.io/5579.png,1386,Red Stan 1,blue,Stan,white,,,yellow,,red,,none,,Counterpuncher,none,metalpink,full black,FINGER,47,50,46,50,57,50,,,,,,,
Ballman #1388,Stan the Ballman collection,https://arts.ballmanproject.io/3720.png,1387,Red Stan 1,purple,06,white,,none,yellow,,black,bb_mullet_ginger,black,none,Counterpuncher,none,metalgreen,sw white,FIST,46,50,47,50,57,50,,,,,,,
Ballman #1389,Stan the Ballman collection,https://arts.ballmanproject.io/5819.png,1388,Pink Gradient 2,bronze,Stan,black,,,yellow,,black,,white,,Aggressive Baseliner,Stan's punch,orange,none,FIST,55,49,55,44,47,50,,5.0,,,,,
Ballman #1390,Stan the Ballman collection,https://arts.ballmanproject.io/6113.png,1389,Victory Purple 1,bronze,Stan,white,green,,pink,,green,,black,,Serve-and-Volleyer,Racket samourai,pink,none,POINT,56,49,53,52,40,50,,,,10.0,,,
Ballman #1391,Stan the Ballman collection,https://arts.ballmanproject.io/4334.png,1390,Holographic 1,green,red,black,pink,none,blue,red,green,gv_headband_blond,none,,All-court Player,Zen master,gold,none,POINT,49,53,45,56,47,50,,,,,10.0,,
Ballman #1392,Stan the Ballman collection,https://arts.ballmanproject.io/1796.png,1391,Radiant Yellow 1,red,05,black,black,none,yellow,blue,red,mb_stache_black,white,none,Serve-and-Volleyer,none,black,full black,BLINK,56,49,53,52,40,50,,,,,,,
Ballman #1393,Stan the Ballman collection,https://arts.ballmanproject.io/2509.png,1392,Victory Green 3,bronze,02,white,,none,red,,red,dm_partinghair_ginger,none,none,Aggressive Baseliner,none,paillettes,sw white,FINGER,55,49,55,44,47,50,,,,,,,
Ballman #1394,Stan the Ballman collection,https://arts.ballmanproject.io/3752.png,1393,Radiant Purple 1,pink,01,white,,none,red,,yellow,bb_headband_blond,none,none,Aggressive Baseliner,none,quick,full black,FIST,56,50,54,45,45,50,,,,,,,
Ballman #1395,Stan the Ballman collection,https://arts.ballmanproject.io/5702.png,1394,Pink Gradient 3,yellow,Stan,white,,,red,,black,,white,,Aggressive Baseliner,Cardio+,blue,none,FINGER,56,50,54,45,45,50,,,5.0,,,,
Ballman #1396,Stan the Ballman collection,https://arts.ballmanproject.io/379.png,1395,Victory Yellow 2,red,06,black,red,none,blue,black,green,ar_mohawk_brown,none,none,All-court Player,none,green,none,BACKHANDS,49,52,46,57,46,50,,,,,,,
Ballman #1397,Stan the Ballman collection,https://arts.ballmanproject.io/2284.png,1396,Victory Red 1,orange,05,black,,sleeve,black,pink,yellow,mc_bowlcut_ginger,,,Aggressive Baseliner,none,gold,none,BROKEN,55,50,55,45,45,50,,,,,,,
Ballman #1398,Stan the Ballman collection,https://arts.ballmanproject.io/2419.png,1397,Blue Stan 3,silver,green,white,,sleeve,white,black,blue,kn_fringe_ginger,,,Aggressive Baseliner,none,green,none,BROKEN,55,50,55,45,45,50,,,,,,,
Ballman #1399,Stan the Ballman collection,https://arts.ballmanproject.io/4536.png,1398,Victory Red 1,black,06,white,black,normal,red,pink,black,db_dreadlocks_black,black,,All-court Player,Cardio+,pink,none,POINT,50,53,45,56,47,50,,,5.0,,,,
Ballman #1400,Stan the Ballman collection,https://arts.ballmanproject.io/2243.png,1399,Victory Yellow 3,white,06,white,,sleeve,red,yellow,red,mc_bowlcut_brown,,,Counterpuncher,none,white,none,BROKEN,46,50,47,50,57,50,,,,,,,
Ballman #1401,Stan the Ballman collection,https://arts.ballmanproject.io/1037.png,1400,Holographic 1,black,green,black,blue,sleeve,yellow,red,green,gm_afro_ginger,none,none,Counterpuncher,none,metalblue,sw black,BACKHANDS VOLLEY,46,49,46,50,59,50,,,,,,,
Ballman #1402,Stan the Ballman collection,https://arts.ballmanproject.io/6155.png,1401,Holographic 3,orange,Stan,black,,,black,,yellow,,none,,All-court Player,none,green,full black,TROPHY,49,53,45,56,47,50,,,,,,,
Ballman #1403,Stan the Ballman collection,https://arts.ballmanproject.io/3898.png,1402,Radiant Green 2,lgbtq,06,white,,normal,white,,white,yn_dreads_brown,white,none,All-court Player,none,green,none,FIST,49,53,45,56,47,50,,,,,,,
Ballman #1404,Stan the Ballman collection,https://arts.ballmanproject.io/2514.png,1403,Victory Yellow 1,yellow,02,white,,none,red,,red,rf_headband_blond,none,none,Pusher,none,orange,sw white,FINGER,46,51,44,53,57,50,,,,,,,
Ballman #1405,Stan the Ballman collection,https://arts.ballmanproject.io/263.png,1404,Red Stan 1,blue,06,white,black,none,yellow,blue,pink,gi_topknot_brown,white,none,All-court Player,Eagle Eye,white,none,BACKHANDS,50,52,45,56,47,50,,,,5.0,,,
Ballman #1406,Stan the Ballman collection,https://arts.ballmanproject.io/3079.png,1405,Purple Stan 2,green,02,white,,normal,white,,pink,dm_partinghair_ginger,none,none,Serve-and-Volleyer,none,metalblue,none,FINGER,56,49,54,50,41,50,,,,,,,
Ballman #1407,Stan the Ballman collection,https://arts.ballmanproject.io/6168.png,1406,Blue Stan 2,silver,Stan,black,yellow,,red,,black,,white,,Counterpuncher,none,metalred,none,VICTORY,47,50,46,50,57,50,,,,,,,
Ballman #1408,Stan the Ballman collection,https://arts.ballmanproject.io/3721.png,1407,Victory Purple 1,purple,06,white,,none,red,,pink,bb_headband_blond,black,none,All-court Player,none,orange,sw gold,FIST,49,52,46,57,46,50,,,,,,,
Ballman #1409,Stan the Ballman collection,https://arts.ballmanproject.io/1939.png,1408,Victory Green 2,black,05,black,,normal,yellow,red,pink,in_sideslick_blond,,,All-court Player,none,black,none,BROKEN,49,52,46,57,46,50,,,,,,,
Ballman #1410,Stan the Ballman collection,https://arts.ballmanproject.io/6036.png,1409,Radiant Green 2,green,Stan,white,red,,black,,red,,none,,Serve-and-Volleyer,none,green,full white,POINT,56,50,53,51,40,50,,,,,,,
Ballman #1411,Stan the Ballman collection,https://arts.ballmanproject.io/891.png,1410,Victory Purple 3,blue,05,black,blue,none,pink,white,yellow,gm_afro_brown,black,none,All-court Player,none,metal,none,BACKHANDS VOLLEY,49,53,45,56,47,50,,,,,,,
Ballman #1412,Stan the Ballman collection,https://arts.ballmanproject.io/2241.png,1411,Victory Green 1,lgbtq,03,white,,none,red,red,red,in_sideslick_brown,,,Pusher,none,copper,none,BROKEN,46,50,43,52,58,50,,,,,,,
Ballman #1413,Stan the Ballman collection,https://arts.ballmanproject.io/577.png,1412,Victory Green 1,blue,05,black,yellow,normal,red,yellow,yellow,ar_mohawk_blond,white,none,Counterpuncher,none,white,none,BACKHANDS,47,50,46,50,57,50,,,,,,,
Ballman #1414,Stan the Ballman collection,https://arts.ballmanproject.io/491.png,1413,Blue Stan 2,blue,05,white,red,none,green,green,red,gi_topknot_blond,black,none,Aggressive Baseliner,Eagle Eye,green,sw black,BACKHANDS,55,49,55,44,47,50,,,,5.0,,,
Ballman #1415,Stan the Ballman collection,https://arts.ballmanproject.io/4929.png,1414,Radiant Green 2,orange,02,black,yellow,none,pink,green,green,aa_mullet_brown,black,none,All-court Player,none,quick,sw black,VICTORY,49,52,46,57,46,50,,,,,,,
Ballman #1416,Stan the Ballman collection,https://arts.ballmanproject.io/5081.png,1415,Red Stan 1,blue,Stan,white,black,,black,,pink,,white,,Pusher,Killer mindset,metal,sw white,BACKHANDS,48,50,44,51,57,50,,,,,5.0,,
Ballman #1417,Stan the Ballman collection,https://arts.ballmanproject.io/1511.png,1416,Red Stan 1,blue,06,black,red,none,black,yellow,white,gm_afro_black,black,none,All-court Player,none,earth,full white,BACKHANDS VOLLEY,50,52,45,56,47,50,,,,,,,
Ballman #1418,Stan the Ballman collection,https://arts.ballmanproject.io/1885.png,1417,Red Stan 1,purple,01,white,red,none,blue,pink,yellow,mb_stache_blond,none,none,Serve-and-Volleyer,none,green,none,BLINK,56,49,54,50,41,50,,,,,,,
Ballman #1419,Stan the Ballman collection,https://arts.ballmanproject.io/4628.png,1418,Victory Green 2,bronze,06,black,green,none,red,pink,pink,gv_headband_ginger,none,,Pusher,none,black,sw white,POINT,46,50,43,52,58,50,,,,,,,
Ballman #1420,Stan the Ballman collection,https://arts.ballmanproject.io/4954.png,1419,Red Stan 1,silver,04,black,pink,none,green,red,green,aa_afro_ginger,none,none,Aggressive Baseliner,none,paillettes,none,VICTORY,55,50,56,45,45,50,,,,,,,
Ballman #1421,Stan the Ballman collection,https://arts.ballmanproject.io/1281.png,1420,Blue Stan 3,blue,02,black,red,none,white,yellow,blue,rn_headband_black,none,none,Aggressive Baseliner,none,pink,none,BACKHANDS VOLLEY,55,50,55,45,45,50,,,,,,,
Ballman #1422,Stan the Ballman collection,https://arts.ballmanproject.io/2131.png,1421,Victory Red 3,purple,05,black,,sleeve,green,blue,yellow,in_sideslick_brown,,,Serve-and-Volleyer,none,grass,none,BROKEN,56,49,53,52,40,50,,,,,,,
Ballman #1423,Stan the Ballman collection,https://arts.ballmanproject.io/4254.png,1422,Radiant Blue 3,white,blue,black,blue,sleeve,yellow,green,blue,se_featheredhair_brown,none,,All-court Player,none,white,sw black,POINT,49,52,46,57,46,50,,,,,,,
Ballman #1424,Stan the Ballman collection,https://arts.ballmanproject.io/4168.png,1423,Victory Purple 1,yellow,04,black,,none,black,,red,yn_dreads_brown,black,none,Counterpuncher,none,red,none,FIST,47,50,46,50,57,50,,,,,,,
Ballman #1425,Stan the Ballman collection,https://arts.ballmanproject.io/4064.png,1424,Victory Yellow 1,purple,03,black,,none,pink,,pink,bb_mullet_brown,none,none,Serve-and-Volleyer,none,pink,sw white,FIST,56,49,54,50,41,50,,,,,,,
Ballman #1426,Stan the Ballman collection,https://arts.ballmanproject.io/506.png,1425,Victory Purple 3,orange,red,white,blue,none,white,red,white,ar_mohawk_brown,none,none,All-court Player,none,white,none,BACKHANDS,49,53,45,56,47,50,,,,,,,
Ballman #1427,Stan the Ballman collection,https://arts.ballmanproject.io/2842.png,1426,Red Stan 1,white,01,white,,none,yellow,,white,rf_headband_blond,black,none,Serve-and-Volleyer,none,metalgreen,full white,FINGER,56,50,53,51,40,50,,,,,,,
Ballman #1428,Stan the Ballman collection,https://arts.ballmanproject.io/4732.png,1427,Blue Stan 3,white,03,white,,none,green,green,red,ds_sideslick_blond,none,none,Counterpuncher,none,green,sw white,TROPHY,46,49,46,50,59,50,,,,,,,
Ballman #1429,Stan the Ballman collection,https://arts.ballmanproject.io/6047.png,1428,Victory Yellow 1,green,Stan,white,green,,white,,white,,black,,Aggressive Baseliner,none,white,sw black,POINT,55,50,55,45,45,50,,,,,,,
Ballman #1430,Stan the Ballman collection,https://arts.ballmanproject.io/5218.png,1429,Radiant Green 3,bronze,Stan,white,blue,,green,,pink,,black,,Pusher,Eagle Eye,gold,none,BACKHANDS VOLLEY,48,50,44,51,57,50,,,,5.0,,,
Ballman #1431,Stan the Ballman collection,https://arts.ballmanproject.io/49.png,1430,Victory Purple 1,red,03,white,red,none,red,green,pink,am_afro_blond,black,none,Aggressive Baseliner,none,pink,full white,BACKHANDS,55,50,55,45,45,50,,,,,,,
Ballman #1432,Stan the Ballman collection,https://arts.ballmanproject.io/1455.png,1431,Pink Gradient 3,orange,red,black,blue,none,yellow,yellow,pink,rn_headband_ginger,none,none,All-court Player,none,earth,none,BACKHANDS VOLLEY,50,52,45,56,47,50,,,,,,,
Ballman #1433,Stan the Ballman collection,https://arts.ballmanproject.io/1859.png,1432,Victory Green 1,silver,red,black,black,none,black,white,blue,jc_helmet_blond,none,none,Serve-and-Volleyer,Killer mindset,orange,none,BLINK,56,49,53,52,40,50,,,,,5.0,,
Ballman #1434,Stan the Ballman collection,https://arts.ballmanproject.io/3612.png,1433,Victory Yellow 1,red,red,black,,none,green,,pink,bb_mullet_blond,none,none,Pusher,none,earth,none,FIST,46,50,43,52,58,50,,,,,,,
Ballman #1435,Stan the Ballman collection,https://arts.ballmanproject.io/5799.png,1434,Radiant Purple 2,green,Stan,white,,,red,,yellow,,none,,All-court Player,Quick neuron,orange,none,FIST,50,52,45,56,47,50,5.0,,,,,,
Ballman #1436,Stan the Ballman collection,https://arts.ballmanproject.io/5885.png,1435,Holographic 1,white,Stan,white,,,blue,,green,,none,,All-court Player,none,black,sw white,FIST,50,52,45,56,47,50,,,,,,,
