total_rarity,rarity_rank,name,description,image,token ID,BACKGROUND,TENNISBALL,BODY,OUTLINE,RACKET,TATTOO,TSHIRT,WATCH,WRISTBAND,HAIRCUT,GLASSES,EARRINGS,PLAYER TYPE,MUTATION,BORDER,SIGNATURE,POSE,TECHNIQUE,MINDSET,POWER,TACTICS,CONDITIONING,LUCK,Tactics boost,Power boost,Conditioning boost,Technique boost,Mindset boost,MOMENT,animation_url
320.32934690331933,1003.0,Ballman #1186,Stan the Ballman collection,https://arts.ballmanproject.io/4434.png,1185,Victory Green 2,black,02,black,yellow,none,black,red,green,db_dreadlocks_ginger,none,none,Counterpuncher,none,grass,full black,POINT,46,50,47,50,57,50,none,none,none,none,none,none,none
320.29408201216614,1004.0,Ballman #3330,Stan the Ballman collection,https://arts.ballmanproject.io/1142.png,3329,Radiant Purple 3,yellow,04,black,green,none,green,green,yellow,nk_fauxhawk_black,white,none,Counterpuncher,Zen master,metal,none,BACKHANDS VOLLEY,47,50,46,50,57,50,none,none,none,none,10.0,none,none
320.2758828224972,1005.0,Ballman #1997,Stan the Ballman collection,https://arts.ballmanproject.io/3227.png,1996,Victory Yellow 3,blue,04,white,none,none,yellow,none,pink,rf_headband_blond,white,none,All-court Player,Racket samourai,blue,none,FINGER,49,52,46,57,46,50,none,none,none,10.0,none,none,none
320.2334540031012,1006.0,Ballman #3431,Stan the Ballman collection,https://arts.ballmanproject.io/4233.png,3430,Radiant Yellow 3,purple,06,black,blue,none,yellow,pink,green,gv_headband_ginger,none,none,Counterpuncher,Eagle Eye,metalblue,none,POINT,47,50,46,50,57,50,none,none,none,5.0,none,none,none
320.14877472673174,1007.0,Ballman #5381,Stan the Ballman collection,https://arts.ballmanproject.io/4295.png,5380,Red Stan 2,white,01,white,red,none,red,green,red,gv_headband_brown,none,none,Serve-and-Volleyer,none,red,sw gold,POINT,56,50,53,51,40,50,none,none,none,none,none,none,none
320.10278599192395,1008.0,Ballman #4879,Stan the Ballman collection,https://arts.ballmanproject.io/1074.png,4878,Victory Purple 2,yellow,06,white,black,none,blue,yellow,blue,gm_afro_black,black,earring,Pusher,Killer mindset,metalblue,full white,BACKHANDS VOLLEY,46,51,44,53,57,50,none,none,none,none,5.0,none,none
320.0681336560213,1009.0,Ballman #4738,Stan the Ballman collection,https://arts.ballmanproject.io/4610.png,4737,Radiant Purple 3,pink,03,black,yellow,none,green,yellow,black,db_dreadlocks_black,black,none,Serve-and-Volleyer,Killer mindset,red,sw black,POINT,56,49,54,50,41,50,none,none,none,none,5.0,none,none
319.9738890029556,1010.0,Ballman #2049,Stan the Ballman collection,https://arts.ballmanproject.io/4128.png,2048,Victory Purple 3,orange,06,black,none,sleeve,green,none,white,bb_mullet_ginger,none,none,Aggressive Baseliner,Racket samourai,green,none,FIST,55,49,55,44,47,50,none,none,none,10.0,none,none,none
319.97213162446485,1011.0,Ballman #2702,Stan the Ballman collection,https://arts.ballmanproject.io/4376.png,2701,Radiant Yellow 2,yellow,05,white,red,none,white,black,yellow,se_featheredhair_ginger,none,none,Pusher,none,copper,full black,POINT,48,50,44,51,57,50,none,none,none,none,none,none,none
319.96640862330776,1012.0,Ballman #3871,Stan the Ballman collection,https://arts.ballmanproject.io/4695.png,3870,Blue Stan 3,yellow,05,black,pink,none,blue,yellow,red,se_featheredhair_blond,white,none,Counterpuncher,none,blue,full black,POINT,46,50,47,50,57,50,none,none,none,none,none,none,none
319.9575144486878,1013.0,Ballman #311,Stan the Ballman collection,https://arts.ballmanproject.io/4270.png,310,Victory Yellow 3,green,06,white,red,none,green,pink,red,gv_headband_ginger,none,none,All-court Player,Eagle Eye,black,sw black,POINT,50,52,45,56,47,50,none,none,none,5.0,none,none,none
319.8820093527832,1014.0,Ballman #1765,Stan the Ballman collection,https://arts.ballmanproject.io/3769.png,1764,Victory Green 2,yellow,05,white,none,none,blue,none,green,bb_mullet_ginger,none,none,Aggressive Baseliner,Master mind,black,none,FIST,55,49,55,44,47,50,8.0,none,none,none,none,none,none
319.8199325712037,1015.0,Ballman #982,Stan the Ballman collection,https://arts.ballmanproject.io/2138.png,981,Holographic 2,purple,03,black,none,normal,pink,yellow,red,in_sideslick_blond,none,none,Counterpuncher,none,orange,full black,BROKEN,47,50,46,50,57,50,none,none,none,none,none,none,none
319.7609726875452,1016.0,Ballman #1616,Stan the Ballman collection,https://arts.ballmanproject.io/2341.png,1615,Radiant Yellow 2,yellow,01,black,none,none,white,pink,white,mc_bowlcut_black,none,none,Pusher,none,metal,none,BROKEN,46,51,44,53,57,50,none,none,none,none,none,none,none
319.687789836766,1017.0,Ballman #4854,Stan the Ballman collection,https://arts.ballmanproject.io/4677.png,4853,Radiant Purple 1,orange,05,black,yellow,none,blue,black,red,gv_headband_brown,none,none,All-court Player,Cardio+,orange,none,POINT,49,52,46,57,46,50,none,none,5.0,none,none,none,none
319.6825078495655,1018.0,Ballman #73,Stan the Ballman collection,https://arts.ballmanproject.io/626.png,72,Radiant Blue 3,pink,blue,black,green,none,black,black,white,am_afro_brown,brown,none,Pusher,none,pink,full black,BACKHANDS,48,50,44,51,57,50,none,none,none,none,none,none,none
319.60911951937493,1019.0,Ballman #2125,Stan the Ballman collection,https://arts.ballmanproject.io/2236.png,2124,Red Stan 1,lgbtq,05,white,none,none,yellow,pink,green,kn_fringe_ginger,none,none,Serve-and-Volleyer,Quick neuron,quick,sw white,BROKEN,56,49,53,52,40,50,5.0,none,none,none,none,none,none
319.5911339216001,1020.0,Ballman #3864,Stan the Ballman collection,https://arts.ballmanproject.io/1995.png,3863,Radiant Yellow 3,orange,06,black,none,none,yellow,black,black,mc_bowlcut_black,none,none,Pusher,none,gold,full black,BROKEN,46,50,43,52,58,50,none,none,none,none,none,none,none
319.53477127163455,1021.0,Ballman #1856,Stan the Ballman collection,https://arts.ballmanproject.io/377.png,1855,Victory Red 3,black,05,white,green,none,white,pink,white,am_afro_brown,white,none,Counterpuncher,none,grass,full gold,BACKHANDS,47,50,46,50,57,50,none,none,none,none,none,none,none
319.4828923854409,1022.0,Ballman #1950,Stan the Ballman collection,https://arts.ballmanproject.io/2924.png,1949,Radiant Yellow 1,gold,06,black,none,none,white,none,pink,st_longhair_blond,white,none,Pusher,none,black,none,FINGER,46,50,43,52,58,50,none,none,none,none,none,none,none
319.4437748243161,1023.0,Ballman #1745,Stan the Ballman collection,https://arts.ballmanproject.io/2837.png,1744,Radiant Blue 2,silver,04,black,none,normal,pink,none,blue,dm_partinghair_black,none,none,All-court Player,none,white,full gold,FINGER,50,52,45,56,47,50,none,none,none,none,none,none,none
319.4293214668696,1024.0,Ballman #1584,Stan the Ballman collection,https://arts.ballmanproject.io/2082.png,1583,Holographic 1,white,01,white,none,none,blue,black,white,mc_bowlcut_black,none,none,All-court Player,none,grass,none,BROKEN,49,53,45,56,47,50,none,none,none,none,none,none,none
319.4196212887695,1025.0,Ballman #1903,Stan the Ballman collection,https://arts.ballmanproject.io/4488.png,1902,Holographic 3,bronze,06,white,black,normal,yellow,black,green,gv_headband_blond,black,none,Pusher,none,metalblue,none,POINT,46,51,44,53,57,50,none,none,none,none,none,none,none
319.41408202015805,1026.0,Ballman #1801,Stan the Ballman collection,https://arts.ballmanproject.io/4508.png,1800,Pink Gradient 3,purple,red,black,yellow,none,red,white,white,se_featheredhair_brown,white,none,Counterpuncher,none,black,none,POINT,46,49,46,50,59,50,none,none,none,none,none,none,none
319.4014437898536,1027.0,Ballman #3096,Stan the Ballman collection,https://arts.ballmanproject.io/4459.png,3095,Holographic 2,silver,06,black,pink,none,yellow,pink,red,db_dreadlocks_brown,none,none,Aggressive Baseliner,none,green,none,POINT,56,50,54,45,45,50,none,none,none,none,none,none,none
319.35413969669617,1028.0,Ballman #2476,Stan the Ballman collection,https://arts.ballmanproject.io/4301.png,2475,Radiant Purple 2,purple,05,black,black,none,pink,red,black,db_dreadlocks_ginger,none,none,Pusher,none,grass,sw white,POINT,46,51,44,53,57,50,none,none,none,none,none,none,none
319.32604543867933,1029.0,Ballman #3359,Stan the Ballman collection,https://arts.ballmanproject.io/4312.png,3358,Victory Red 2,purple,06,white,yellow,none,red,green,blue,gv_headband_blond,black,none,Aggressive Baseliner,none,metalgreen,full white,POINT,55,49,55,44,47,50,none,none,none,none,none,none,none
319.22976423202135,1030.0,Ballman #92,Stan the Ballman collection,https://arts.ballmanproject.io/2551.png,91,Radiant Blue 2,silver,04,black,none,none,blue,none,black,rf_headband_brown,white,earring,Aggressive Baseliner,Cardio+,metalpink,sw white,FINGER,56,50,54,45,45,50,none,none,5.0,none,none,none,none
319.215942121602,1031.0,Ballman #331,Stan the Ballman collection,https://arts.ballmanproject.io/4296.png,330,Deep Blue 2,blue,05,white,pink,none,red,black,red,se_featheredhair_brown,white,none,Aggressive Baseliner,none,white,sw white,POINT,56,50,54,45,45,50,none,none,none,none,none,none,none
319.1208273415552,1032.0,Ballman #5805,Stan the Ballman collection,https://arts.ballmanproject.io/2086.png,5804,Victory Purple 2,blue,02,black,none,normal,green,green,blue,kn_fringe_ginger,none,none,All-court Player,none,metal,none,BROKEN,50,52,45,56,47,50,none,none,none,none,none,none,none
319.10623777913827,1033.0,Ballman #2275,Stan the Ballman collection,https://arts.ballmanproject.io/4382.png,2274,Victory Purple 3,bronze,03,white,yellow,none,pink,yellow,red,gv_headband_ginger,none,none,Aggressive Baseliner,none,grass,none,POINT,56,50,54,45,45,50,none,none,none,none,none,none,none
319.0637184636173,1034.0,Ballman #3373,Stan the Ballman collection,https://arts.ballmanproject.io/1968.png,3372,Holographic 3,pink,green,white,none,none,pink,red,red,mc_bowlcut_brown,none,none,Aggressive Baseliner,Eagle Eye,black,full black,BROKEN,56,50,54,45,45,50,none,none,none,5.0,none,none,none
319.0599428927277,1035.0,Ballman #839,Stan the Ballman collection,https://arts.ballmanproject.io/3298.png,838,Purple Stan 2,orange,06,black,none,none,blue,none,blue,st_longhair_brown,none,none,All-court Player,Racket samourai,red,full white,FINGER,50,52,45,56,47,50,none,none,none,10.0,none,none,none
319.0231975113906,1036.0,Ballman #4099,Stan the Ballman collection,https://arts.ballmanproject.io/4176.png,4098,Victory Purple 1,gold,03,white,none,none,yellow,none,green,yn_dreads_brown,none,none,Aggressive Baseliner,none,blue,full white,FIST,55,49,55,44,47,50,none,none,none,none,none,none,none
319.02055586577603,1037.0,Ballman #3953,Stan the Ballman collection,https://arts.ballmanproject.io/4153.png,3952,Radiant Green 2,black,05,black,none,none,yellow,none,black,bb_mullet_brown,none,none,Aggressive Baseliner,Low heartbeat gene,orange,none,FIST,55,49,55,44,47,50,none,none,10.0,none,none,none,none
318.99205778459554,1038.0,Ballman #3532,Stan the Ballman collection,https://arts.ballmanproject.io/4541.png,3531,Deep Blue 3,pink,03,black,red,normal,blue,yellow,black,db_dreadlocks_ginger,white,none,Aggressive Baseliner,none,black,none,POINT,55,49,55,44,47,50,none,none,none,none,none,none,none
318.9377020126731,1039.0,Ballman #5651,Stan the Ballman collection,https://arts.ballmanproject.io/4635.png,5650,Victory Green 1,purple,red,black,yellow,none,white,green,black,gv_headband_ginger,black,none,Aggressive Baseliner,none,black,full white,POINT,55,49,55,44,47,50,none,none,none,none,none,none,none
318.93095449539925,1040.0,Ballman #2743,Stan the Ballman collection,https://arts.ballmanproject.io/4666.png,2742,Victory Purple 2,red,02,white,pink,sleeve,black,white,blue,db_dreadlocks_black,black,none,Serve-and-Volleyer,none,metalpink,sw white,POINT,56,49,53,52,40,50,none,none,none,none,none,none,none
318.9173725624047,1041.0,Ballman #3638,Stan the Ballman collection,https://arts.ballmanproject.io/4641.png,3637,Radiant Blue 1,orange,03,black,green,none,pink,green,yellow,db_dreadlocks_brown,none,none,Counterpuncher,none,metalred,none,POINT,47,50,46,50,57,50,none,none,none,none,none,none,none
318.7836338187143,1042.0,Ballman #2141,Stan the Ballman collection,https://arts.ballmanproject.io/2003.png,2140,Victory Red 3,silver,02,white,none,none,yellow,blue,green,in_sideslick_brown,none,none,Aggressive Baseliner,Eagle Eye,red,none,BROKEN,56,50,54,45,45,50,none,none,none,5.0,none,none,none
318.78198818102464,1043.0,Ballman #1585,Stan the Ballman collection,https://arts.ballmanproject.io/1003.png,1584,Blue Stan 1,yellow,03,black,black,none,blue,yellow,pink,nk_fauxhawk_black,white,none,Counterpuncher,Zen master,white,sw black,BACKHANDS VOLLEY,46,49,46,50,59,50,none,none,none,none,10.0,none,none
318.7368923769113,1044.0,Ballman #1750,Stan the Ballman collection,https://arts.ballmanproject.io/4040.png,1749,Victory Red 2,purple,green,black,none,none,pink,none,blue,yn_dreads_brown,none,none,Counterpuncher,Zen master,metalgreen,none,FIST,47,50,46,50,57,50,none,none,none,none,10.0,none,none
318.70270217786174,1045.0,Ballman #6033,Stan the Ballman collection,https://arts.ballmanproject.io/4272.png,6032,Deep Blue 1,white,06,white,blue,none,blue,green,green,se_featheredhair_blond,white,none,Aggressive Baseliner,none,black,none,POINT,55,50,55,45,45,50,none,none,none,none,none,none,none
318.4379354150336,1046.0,Ballman #2115,Stan the Ballman collection,https://arts.ballmanproject.io/1616.png,2114,Victory Green 3,purple,green,black,blue,none,yellow,blue,white,gm_afro_ginger,black,none,Aggressive Baseliner,Quick neuron,metalgreen,full white,BACKHANDS VOLLEY,55,49,55,44,47,50,5.0,none,none,none,none,none,none
318.4030655011806,1047.0,Ballman #508,Stan the Ballman collection,https://arts.ballmanproject.io/4559.png,507,Deep Blue 1,black,04,white,blue,none,black,pink,white,db_dreadlocks_brown,white,none,Serve-and-Volleyer,none,metalpink,none,POINT,56,49,54,50,41,50,none,none,none,none,none,none,none
318.3977259984309,1048.0,Ballman #5343,Stan the Ballman collection,https://arts.ballmanproject.io/4124.png,5342,Victory Red 2,bronze,05,black,none,normal,white,none,black,bb_mullet_ginger,black,none,Pusher,Zen master,red,full white,FIST,46,50,43,52,58,50,none,none,none,none,10.0,none,none
318.37910606031886,1049.0,Ballman #5149,Stan the Ballman collection,https://arts.ballmanproject.io/4545.png,5148,Victory Purple 3,bronze,06,black,yellow,none,blue,pink,yellow,db_dreadlocks_brown,black,none,Counterpuncher,none,metalgreen,none,POINT,46,50,47,50,57,50,none,none,none,none,none,none,none
318.37348454576795,1050.0,Ballman #4412,Stan the Ballman collection,https://arts.ballmanproject.io/2038.png,4411,Deep Blue 3,silver,02,white,none,none,red,red,green,kn_fringe_black,none,none,Aggressive Baseliner,none,green,sw white,BROKEN,56,50,54,45,45,50,none,none,none,none,none,none,none
318.35691128523536,1051.0,Ballman #4513,Stan the Ballman collection,https://arts.ballmanproject.io/2187.png,4512,Radiant Yellow 2,blue,06,white,none,normal,white,green,white,kn_fringe_black,none,none,Pusher,none,copper,none,BROKEN,46,50,43,52,58,50,none,none,none,none,none,none,none
318.35173093231236,1052.0,Ballman #4918,Stan the Ballman collection,https://arts.ballmanproject.io/4675.png,4917,Victory Yellow 2,blue,06,black,black,normal,white,pink,blue,db_dreadlocks_ginger,white,none,All-court Player,none,red,none,POINT,50,52,45,56,47,50,none,none,none,none,none,none,none
318.3321555494821,1053.0,Ballman #3454,Stan the Ballman collection,https://arts.ballmanproject.io/2148.png,3453,Red Stan 1,pink,05,black,none,normal,blue,red,yellow,in_sideslick_brown,none,none,Aggressive Baseliner,none,black,full gold,BROKEN,55,49,55,44,47,50,none,none,none,none,none,none,none
318.32644521350454,1054.0,Ballman #3969,Stan the Ballman collection,https://arts.ballmanproject.io/4522.png,3968,Deep Blue 3,yellow,04,white,yellow,none,white,green,yellow,db_dreadlocks_brown,none,none,Counterpuncher,Stan's punch,orange,none,POINT,46,50,47,50,57,50,none,5.0,none,none,none,none,none
318.31516099563265,1055.0,Ballman #1488,Stan the Ballman collection,https://arts.ballmanproject.io/363.png,1487,Radiant Blue 1,red,blue,white,blue,none,green,red,green,am_afro_brown,none,none,All-court Player,Killer mindset,copper,none,BACKHANDS,50,52,45,56,47,50,none,none,none,none,5.0,none,none
318.26953016579256,1056.0,Ballman #5458,Stan the Ballman collection,https://arts.ballmanproject.io/4283.png,5457,Radiant Blue 1,white,06,black,pink,normal,white,white,blue,gv_headband_ginger,none,none,Counterpuncher,Stan's punch,red,none,POINT,47,50,46,50,57,50,none,5.0,none,none,none,none,none
318.25464012610564,1057.0,Ballman #5838,Stan the Ballman collection,https://arts.ballmanproject.io/4573.png,5837,Blue Stan 3,silver,02,white,green,none,black,yellow,red,se_featheredhair_ginger,black,none,Serve-and-Volleyer,none,white,none,POINT,56,50,53,51,40,50,none,none,none,none,none,none,none
318.1365247945702,1058.0,Ballman #3846,Stan the Ballman collection,https://arts.ballmanproject.io/4549.png,3845,Radiant Green 3,red,03,white,black,none,blue,pink,green,gv_headband_brown,black,none,All-court Player,none,gold,sw white,POINT,49,52,46,57,46,50,none,none,none,none,none,none,none
318.0770800974039,1059.0,Ballman #1938,Stan the Ballman collection,https://arts.ballmanproject.io/459.png,1937,Blue Stan 3,bronze,02,white,green,none,green,blue,blue,ar_mohawk_brown,white,none,Counterpuncher,Killer mindset,grass,none,BACKHANDS,47,50,46,50,57,50,none,none,none,none,5.0,none,none
318.04072798018535,1060.0,Ballman #5275,Stan the Ballman collection,https://arts.ballmanproject.io/4269.png,5274,Radiant Blue 3,white,06,white,blue,normal,white,white,yellow,se_featheredhair_blond,none,none,Pusher,none,white,none,POINT,46,51,44,53,57,50,none,none,none,none,none,none,none
318.03719842329053,1061.0,Ballman #3880,Stan the Ballman collection,https://arts.ballmanproject.io/2395.png,3879,Red Stan 2,red,02,black,none,sleeve,yellow,green,red,kn_fringe_ginger,none,none,Counterpuncher,none,copper,full white,BROKEN,47,50,46,50,57,50,none,none,none,none,none,none,none
